X,Y,Z,E,A,B,C,D,F,G,H,I,J,K,L,M,N,prop_strict_util_eff,major_util_eff_med,prop_qual_util_from_max,prop_strict_single_party,spat_char_corr1,prop_strict_elec_fail,spat_med_entropy3,spat_avg_entropy1,prop_qual_winner_smith,prop_strict_maxer_elected,spat_avg_entropy5,prop_strict_condorcet_paradox,prop_qual_single_party,major_maximizer_rate,major_util_from_winner_avg,prop_strict_unanimity,tangian_raw_uni_parties,tangian_adj_uni_body,prop_strict_unanimity_rate,prop_strict_condorcet_winner,spat_med_entropy5,spat_char_corr3,spat_char_corr5,major_vot_eff_n_cond_paradox,prop_qual_min_govt_size,prop_strict_winner_smith,prop_qual_med_pos,prop_qual_util_from_winner,prop_qual_min_govt_unstable,spat_avg_entropy3,tangian_raw_uni_body,major_util_from_max_avg,spat_med_entropy2,spat_avg_entropy2,spat_med_entropy1,prop_strict_util_from_max,prop_qual_nonzero_pos,major_qual_nonzero_pos,prop_strict_min_govt_elected,major_vot_eff_cond_eff,major_vot_eff_smith_eff,prop_qual_condorcet_paradox,tangian_raw_pop_parties,tangian_adj_pop_parties,major_util_from_max_med,major_util_from_win_med,major_strict_med_pos,major_util_eff_avg,tangian_adj_uni_parties,major_gallagher,prop_qual_elec_fail,prop_qual_maxer_elected,prop_qual_util_eff,prop_qual_unanimity_rate,prop_strict_min_govt_size,major_strict_nonzero_pos,prop_gallagher,major_strict_social_util,prop_strict_nonzero_pos,prop_strict_med_pos,major_qual_social_util,spat_agg_dist_corr,major_qual_med_pos,prop_qual_condorcet_winner,prop_strict_min_govt_unstable,spat_char_corr2,prop_strict_util_from_winner,prop_qual_min_govt_elected,tangian_adj_pop_body,spat_avg_entropy4,prop_qual_unanimity,spat_med_entropy4,spat_char_corr4,tangian_raw_pop_body
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9999338417117477],[0.9997519112492341],[230384.80199953122],Bool[1],[0.4241884582365667],Bool[0],[1.5138577870145584],[1.0650717786711033],Bool[1],Bool[0],[0.6748897336431605],Bool[1],Bool[1],[0.16],[4607.746546689612],[20],[0.45000000000000007],[0.509],[0.4],Bool[0],[0.6810807129615029],[0.6522126784857655],[-0.024469326156560424],[0],[0],Bool[1],[2.0],[230369.5601353916],Bool[0],[1.5052637019763588],[0.509],[4611.4264902749],[0.8541304363566659],[0.8726952312357602],[1.0659331972311277],[230384.80199953122],[20],[20],Bool[1],[1.0],[1.0],Bool[1],[0.499918944],[0.499918944],[4611.056377221803],[4607.7431542333925],[2.0],[0.9992024365075725],[0.45000000000000007],[0.11817382099263779],Bool[0],Bool[0],[0.9999338417117477],[0.4],[0],[20],[0.054020308882957266],[4109.189657638909],[20],[2.0],[4109.189657638909],[0.8629808447073946],[2.0],Bool[0],Bool[0],[0.4694286107749365],[230369.5601353916],Bool[1],[0.5002192],[0.8897245187128516],[20],[0.9234148370148842],[0.7009174966130542],[0.5002192]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String7[""C1_3""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9999976529378581],[0.999761798804184],[234496.9912208742],Bool[0],[0.021228307677295607],Bool[0],[1.552405898798447],[1.1452348316055204e-10],Bool[0],Bool[0],[0.6931471801760819],Bool[0],Bool[0],[0.14],[4718.941730924506],[9],[0.48900000000000005],[0.55],[0.18],Bool[0],[0.693147180461338],[0.019140116724554904],[-0.054135739067033804],[0],[3],Bool[0],[0.0],[234496.44084186372],Bool[0],[1.5524059050576553],[0.55],[4721.3146966542645],[0.7255057032375292],[0.7255047736623171],[1.1452328617226114e-10],[234496.9912208742],[9],[20],Bool[1],[1.0],[1.0],Bool[0],[0.499927624],[0.499927624],[4721.645803812608],[4719.245086031917],[0.0],[0.9994975125607587],[0.48900000000000005],[0.262596927476313],Bool[0],Bool[0],[0.9999976529378581],[0.18],[3],[20],[0.016753098817830697],[4293.000117612039],[9],[0.0],[4293.000117612039],[-0.05409682653185719],[0.0],Bool[0],Bool[0],[-0.016803961503350298],[234496.44084186372],Bool[1],[0.5006206],[1.4947705476798143],[9],[1.494771333895839],[-0.044905715654743834],[0.5006206]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9999114353138499],[0.9998185220503056],[224307.15255664074],Bool[1],[0.13341797546446],Bool[0],[1.4279384098240149],[0.9306662320209728],Bool[0],Bool[0],[0.5140305703191129],Bool[0],Bool[1],[0.4],[4533.749755027661],[13],[0.48],[0.524],[0.26],Bool[0],[0.5477402433678613],[0.12211381553844249],[0.3453819324614871],[0],[0],Bool[0],[2.0],[224287.28686407334],Bool[0],[1.404226220895742],[0.524],[4537.262744228751],[0.9572116477407593],[0.9334476508863441],[0.9242474261520027],[224307.15255664074],[13],[20],Bool[1],[0.86],[0.86],Bool[0],[0.49999831200000006],[0.49999831200000006],[4536.8593438133485],[4534.4680490175115],[2.0],[0.9992266537198162],[0.48],[0.14557004373153154],Bool[0],Bool[0],[0.9999114353138499],[0.26],[0],[20],[0.017495074506843344],[3971.8102744861817],[13],[2.0],[3971.8102744861817],[0.34653701381607066],[2.0],Bool[0],Bool[0],[0.0740466999355088],[224287.28686407334],Bool[1],[0.5000898],[1.3760212089530768],[13],[1.4241224919298558],[0.1258588460040904],[0.5000898]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_2""]","String7[""D1_2""]","String7[""F1_1""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.998855309227134],[0.999004315756399],[231317.86772396188],Bool[1],[0.11039766481597638],Bool[0],[2.5773150145550857e-10],[3.824677717655666e-10],Bool[0],Bool[0],[4.753768835466231e-10],Bool[1],Bool[1],[0.14],[4603.325810128558],[20],[0.887],[0.496],[0.4],Bool[0],[1.7662542640557676e-10],[0.13761493585135415],[0.18247379874570824],[0],[0],Bool[1],[2.0],[231053.0802951792],Bool[0],[3.3156687456727955e-10],[0.496],[4608.756043726887],[3.752718472839673e-10],[4.5400706978063893e-10],[2.477028085554482e-10],[231317.86772396188],[20],[20],Bool[1],[0.66],[0.66],Bool[0],[0.504527248],[0.504527248],[4609.188311598964],[4602.657525055825],[2.0],[0.9988224521976667],[0.887],[0.24491189697521842],Bool[0],Bool[0],[0.998855309227134],[0.4],[0],[20],[0.6651315659326356],[4273.6950479125535],[20],[2.0],[4273.6950479125535],[0.4069816916905798],[2.0],Bool[0],Bool[0],[0.005472658791278204],[231053.0802951792],Bool[1],[0.49982299999999996],[2.4786282287172796e-10],[20],[9.978213810628146e-11],[0.2962692697269684],[0.49982299999999996]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[1.0],[0.9993650216284478],[229383.25954061566],Bool[1],[0.4621349657757394],Bool[0],[1.4978617086307857],[0.8065562903189861],Bool[0],Bool[1],[0.6585830207502074],Bool[0],Bool[1],[0.06],[4608.352636928869],[20],[0.668],[0.507],[0.4],Bool[0],[0.6849162984726681],[0.5530661818025359],[0.618743816834968],[1],[0],Bool[0],[-2.0],[229383.25954061566],Bool[0],[1.4946933424185742],[0.507],[4612.410937354069],[0.8108364278267561],[0.7844007892771815],[0.802986438346167],[229383.25954061566],[20],[20],Bool[1],[1.0],[1.0],Bool[0],[0.50020072],[0.50020072],[4611.588555280305],[4609.011782251937],[0.0],[0.9991203633934793],[0.668],[0.09382603263487165],Bool[0],Bool[1],[1.0],[0.4],[0],[20],[0.06014115333608155],[3838.784837794908],[20],[-2.0],[3838.784837794908],[0.8695207200524543],[0.0],Bool[0],Bool[0],[0.5179639074651768],[229383.25954061566],Bool[1],[0.4999546],[1.2443314731149364],[20],[1.2329199256575776],[0.6111933270495684],[0.4999546]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String7[""C1_3""]","String7[""D1_1""]","String7[""F1_2""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[1.0],[1.0],[241531.94188183543],Bool[1],[0.06244943490047949],Bool[0],[1.426854689353008],[1.1452220666380313e-10],Bool[0],Bool[1],[0.6931471799574109],Bool[0],Bool[0],[0.78],[4840.163560012672],[13],[0.7240000000000001],[0.442],[0.26],Bool[0],[0.6931471801673275],[0.05167782827379821],[0.07248766523887769],[0],[0],Bool[0],[0.0],[241267.72255051928],Bool[0],[1.4268557319843713],[0.442],[4843.596473426934],[0.6213095846513981],[0.6213120349922352],[1.1452249707653258e-10],[241531.94188183543],[1],[1],Bool[1],[1.0],[1.0],Bool[0],[0.4726308],[0.4726307999999999],[4836.7410674195735],[4834.275721628825],[0.0],[0.9992878502749692],[0.7240000000000001],[0.18601127247562177],Bool[0],Bool[0],[0.9989060687822175],[0.38],[0],[0],[0.003303556871010385],[4536.703013881774],[0],[0.0],[4508.0134598095265],[0.13111400608999813],[0.0],Bool[0],Bool[0],[0.06902880749085956],[241531.94188183543],Bool[1],[0.37159679999999995],[1.458589539121457],[19],[1.4585866444106186],[0.06989561900138422],[0.3715968]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9999074923960213],[0.99930983324143],[225829.65916121204],Bool[1],[0.17264966881266292],Bool[0],[1.3831620214254738],[0.8685357763862431],Bool[0],Bool[0],[0.5821475281245732],Bool[0],Bool[1],[0.1],[4561.2014878783575],[11],[0.5760000000000001],[0.473],[0.22],Bool[0],[0.6165902977842033],[0.33490790938494946],[0.08152265277411722],[0],[0],Bool[0],[0.0],[225808.7682005357],Bool[0],[1.352009594124675],[0.473],[4565.688396905965],[0.9691004387577924],[0.9230759299314377],[0.9267527883134732],[225829.65916121204],[11],[20],Bool[1],[0.76],[0.76],Bool[0],[0.5000957920000001],[0.5000957920000001],[4565.64113979632],[4560.6222463667],[-2.0],[0.9990176433613038],[0.5760000000000001],[0.2520391734949153],Bool[0],Bool[0],[0.9999074923960213],[0.22],[0],[20],[0.013669856473277257],[4153.852547045648],[11],[0.0],[4153.852547045648],[0.47235200848428177],[-2.0],Bool[0],Bool[0],[0.11934776068192239],[225808.7682005357],Bool[1],[0.4994276000000001],[1.2539612005854301],[11],[1.320010575771663],[0.4009507845740398],[0.4994276000000001]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_2""]","String7[""D1_2""]","String7[""F1_1""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[1.0],[0.9993030089057433],[229501.73433582013],Bool[1],[0.32247430058969817],Bool[0],[1.0163344888328996e-10],[2.4931645589825936e-10],Bool[1],Bool[1],[2.2200676908269082e-10],Bool[1],Bool[1],[0.1],[4609.625876330367],[20],[0.5650000000000001],[0.5409999999999999],[0.4],Bool[0],[1.6053500652291747e-10],[0.18062038740962538],[0.2196724845203313],[0],[0],Bool[1],[2.0],[229501.73433582013],Bool[0],[1.6272109281208673e-10],[0.5409999999999999],[4615.479329975401],[2.557056892497855e-10],[3.999194930223646e-10],[1.7152205704506985e-10],[229501.73433582013],[20],[20],Bool[1],[0.56],[0.56],Bool[1],[0.5010697679999999],[0.5010697679999999],[4615.483096969757],[4609.730535347278],[2.0],[0.9987328465288674],[0.5650000000000001],[0.18416154525850395],Bool[0],Bool[1],[1.0],[0.4],[0],[20],[0.6651315659326356],[4491.191948542249],[20],[2.0],[4491.191948542249],[0.18350687657374845],[2.0],Bool[0],Bool[0],[0.08558557806781106],[229501.73433582013],Bool[1],[0.5007884],[3.004547264369608e-10],[20],[1.7251019576069281e-10],[0.010740600587837766],[0.5007884]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9999961527258165],[0.9996322733938723],[228564.58805094464],Bool[1],[0.5229436492862475],Bool[0],[1.0148341455608718],[0.8836212094449035],Bool[1],Bool[0],[0.47604440486844196],Bool[0],Bool[1],[0.3],[4580.81790812945],[14],[0.5650000000000001],[0.461],[0.28],Bool[0],[0.466780299337075],[0.7516214900915755],[0.6196196645812878],[0],[0],Bool[0],[-2.0],[228563.70870030578],Bool[0],[1.0689902214968265],[0.461],[4585.751278410673],[0.9828530512640237],[0.9702979295903194],[0.936201019077441],[228564.58805094464],[14],[20],Bool[1],[1.0],[1.0],Bool[1],[0.50010652],[0.50010652],[4586.2123001001255],[4580.178234782074],[2.0],[0.9989256215537994],[0.5650000000000001],[0.209430848004777],Bool[0],Bool[0],[0.9999961527258165],[0.28],[0],[20],[0.12503839949090684],[4062.5300473976686],[14],[-2.0],[4062.5300473976686],[0.8516913156502245],[2.0],Bool[0],Bool[0],[0.45313419979124825],[228563.70870030578],Bool[1],[0.4992082],[1.2377984410695717],[14],[1.2502811764643527],[0.4985669064248648],[0.4992082]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String7[""C1_3""]","String7[""D1_1""]","String7[""F1_2""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9942174883750181],[1.0],[235101.33190478288],Bool[1],[-0.02466744120009517],Bool[0],[1.3600151308161086],[1.1452408098676373e-10],Bool[0],Bool[0],[0.6931471801459606],Bool[0],Bool[1],[0.8],[4837.8714369384115],[20],[0.7430000000000001],[0.505],[0.4],Bool[0],[0.6931471803551259],[-0.04207322377935653],[-0.026954165638139755],[0],[0],Bool[0],[0.0],[233741.85571999475],Bool[0],[1.3600165518604947],[0.505],[4843.105810127974],[0.6933773746713856],[0.693379052862094],[1.1452363625263211e-10],[235101.33190478288],[4],[0],Bool[1],[1.0],[1.0],Bool[0],[0.47919944],[0.4791994399999999],[4842.171752820725],[4840.296619834437],[0.0],[0.9989198581595993],[0.7430000000000001],[0.2009927834326397],Bool[0],Bool[0],[0.9942174883750181],[0.4],[0],[0],[0.0011397333021369539],[4447.546633787952],[4],[0.0],[4447.546633787952],[-0.06791287251428933],[0.0],Bool[0],Bool[0],[-0.002335928490259552],[233741.85571999475],Bool[1],[0.394505],[1.4823313847464135],[20],[1.4823309996892338],[-0.0632484189601886],[0.39450500000000005]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9999422968590195],[0.9991545498281833],[225304.95181651373],Bool[1],[0.18484695223475156],Bool[0],[1.308692832046922],[0.8565619626454243],Bool[0],Bool[0],[0.5242648500734538],Bool[0],Bool[1],[0.06],[4556.588100083039],[11],[0.5389999999999999],[0.524],[0.22],Bool[0],[0.5626123256735103],[0.2692704473857608],[0.04910612307870259],[0],[0],Bool[0],[0.0],[225291.95101311544],Bool[0],[1.2842649654053515],[0.524],[4560.755886968088],[0.8968727509505747],[0.8646507270802107],[0.934084875030066],[225304.95181651373],[11],[20],Bool[1],[0.52],[0.52],Bool[0],[0.49997111199999994],[0.49997111199999994],[4560.249347141436],[4555.592936931451],[0.0],[0.9990865718303686],[0.5389999999999999],[0.21821565744006546],Bool[0],Bool[0],[0.9999422968590195],[0.22],[0],[20],[0.01361150807221595],[3874.6219955907964],[11],[0.0],[3874.6219955907964],[0.37013965623289785],[0.0],Bool[0],Bool[0],[0.27892209679871227],[225291.95101311544],Bool[1],[0.50012],[1.2938061268891243],[11],[1.30735704532874],[0.10339070329521684],[0.50012]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_2""]","String7[""D1_2""]","String7[""F1_2""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9827353182645477],[1.0],[234940.59497176675],Bool[1],[-0.028344279842270843],Bool[0],[1.5072600815255454e-10],[2.574547025243004e-10],Bool[0],Bool[0],[2.450063957724685e-10],Bool[0],Bool[1],[0.74],[4794.822741604655],[20],[0.445],[0.7140000000000001],[0.4],Bool[1],[1.2772905186165588e-10],[0.2884253729885369],[0.0943916289054536],[0],[0],Bool[1],[0.0],[230884.4203728414],Bool[0],[3.062393283932851e-10],[0.7140000000000001],[4803.049746901386],[1.1769874955324824e-10],[2.0121155111744576e-10],[2.2439793666526367e-10],[234940.59497176675],[11],[0],Bool[1],[0.86],[0.86],Bool[0],[0.36915172399999996],[0.369151724],[4802.358226345445],[4799.066207444366],[0.0],[0.9982896132897701],[0.445],[0.14002842848507585],Bool[0],Bool[0],[0.9827353182645477],[0.4],[0],[0],[0.6931089380465382],[4432.037484939987],[11],[0.0],[4432.037484939987],[0.36144955997651634],[0.0],Bool[0],Bool[0],[0.10187017582834443],[230884.4203728414],Bool[1],[0.45702639999999994],[1.9923593218934558e-10],[20],[1.505600189078989e-10],[0.2977785113795549],[0.45702639999999994]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9999494803993745],[0.9991009550048895],[224612.58787114779],Bool[1],[0.5043375181121967],Bool[0],[1.2294037208617885],[0.8678462105383444],Bool[0],Bool[0],[0.5469154681608893],Bool[0],Bool[1],[0.16],[4539.7353948606105],[15],[0.485],[0.504],[0.3],Bool[0],[0.5585416375508271],[0.731954886318041],[0.01173613806744381],[0],[0],Bool[0],[2.0],[224601.24053291307],Bool[0],[1.2465271685621557],[0.504],[4546.220594125977],[0.8945336926937597],[0.8953602874907702],[0.8754191538690204],[224612.58787114779],[15],[20],Bool[1],[1.0],[1.0],Bool[0],[0.49999651200000006],[0.49999651200000006],[4546.355855507894],[4539.823143647338],[2.0],[0.9985741978420825],[0.485],[0.1340420930901931],Bool[0],Bool[0],[0.9999494803993745],[0.3],[0],[20],[0.06496036466519446],[4076.1050661893287],[15],[2.0],[4076.1050661893287],[0.682081858555579],[2.0],Bool[0],Bool[0],[0.1260706370296568],[224601.24053291307],Bool[1],[0.49985159999999995],[1.2400376052280666],[15],[1.240813780503348],[0.5293740131483065],[0.49985159999999995]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9999402917886459],[0.9996103925468367],[228688.98844814426],Bool[0],[0.1584296312436591],Bool[0],[1.3742068610284206],[0.9319785864489936],Bool[0],Bool[0],[0.5487204541049882],Bool[0],Bool[0],[0.28],[4551.318575877984],[10],[0.5170000000000001],[0.508],[0.2],Bool[0],[0.6142449305550889],[0.14011939011951943],[0.10967751226227486],[0],[0],Bool[0],[-1.0],[228675.33383768762],Bool[0],[1.3333206369377513],[0.508],[4555.061869940859],[0.9809950645584053],[0.9381422683174628],[0.9595809383674041],[228688.98844814426],[10],[20],Bool[1],[0.9],[0.9],Bool[0],[0.5000628720000001],[0.5000628720000001],[4554.739854968837],[4551.370071036507],[2.0],[0.999178644554243],[0.5170000000000001],[0.173571063164342],Bool[0],Bool[0],[0.9999402917886459],[0.2],[0],[20],[0.2518565254101901],[4204.222339188526],[10],[-1.0],[4204.222339188526],[0.24632732639307314],[2.0],Bool[0],Bool[0],[0.02849750632986738],[228675.33383768762],Bool[1],[0.500219],[1.2899440721821989],[10],[1.3103406148155772],[0.2020085182451519],[0.500219]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String7[""C1_3""]","String7[""D1_1""]","String7[""F1_2""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9902824668710912],[1.0],[239398.4065357404],Bool[1],[-0.025759198316676196],Bool[0],[1.5106186567548352],[1.1452492395523117e-10],Bool[0],Bool[0],[0.6931471803412663],Bool[0],Bool[1],[0.76],[4818.736246963974],[20],[0.506],[0.534],[0.4],Bool[1],[0.6931471805182177],[0.06161973653431715],[0.059045954697886587],[0],[0],Bool[1],[0.0],[237072.04458922136],Bool[0],[1.5106177769380145],[0.534],[4822.270198875342],[0.5495346814809114],[0.5495328046417045],[1.1452576288554833e-10],[239398.4065357404],[7],[1],Bool[1],[1.0],[1.0],Bool[0],[0.39490386],[0.39490386],[4822.103027548568],[4819.72304560786],[0.0],[0.9992661157428462],[0.506],[0.24040854670331505],Bool[0],Bool[0],[0.9902824668710912],[0.4],[0],[0],[0.010226892392119892],[4448.943057442286],[7],[0.0],[4438.885380916699],[0.039335568469042764],[0.0],Bool[0],Bool[0],[-0.024271383066008942],[237072.04458922136],Bool[1],[0.4051006],[1.5210559482040573],[20],[1.5210552939252735],[-0.04282301442085227],[0.4051006]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_2""]","String7[""D1_2""]","String7[""F1_2""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9921144177206542],[0.9999742125038877],[231520.60984211002],Bool[1],[0.040269531969577256],Bool[0],[2.539607764403801e-10],[6.386615761250806e-10],Bool[0],Bool[0],[3.584542525414842e-10],Bool[0],Bool[1],[0.48],[4778.573631821515],[20],[0.792],[0.722],[0.4],Bool[1],[2.869327901437659e-10],[-0.0054791614647187546],[0.08973881178963748],[0],[0],Bool[1],[0.0],[229694.93502383574],Bool[0],[5.577789868514935e-10],[0.722],[4794.32437253523],[1.4112576064852205e-10],[4.0630747684629317e-10],[1.1321608970509723e-10],[231520.60984211002],[4],[0],Bool[1],[0.66],[0.66],Bool[0],[0.48182279600000005],[0.48182279600000016],[4797.499793515757],[4782.646598326548],[0.0],[0.9967237413760311],[0.792],[0.14894890764285584],Bool[0],Bool[0],[0.9921144177206542],[0.4],[0],[0],[0.6931089380465382],[4325.8887872691375],[4],[0.0],[4325.8887872691375],[0.05322193526636178],[0.0],Bool[0],Bool[0],[-0.0069353704886738355],[229694.93502383574],Bool[1],[0.4590472],[4.872788799923589e-10],[20],[3.768680105300033e-10],[0.14183081124322758],[0.4590472]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.999989946758415],[0.9993948473299238],[229632.02965801195],Bool[0],[0.5743863035344408],Bool[0],[1.3315971592895464],[0.943661645002727],Bool[0],Bool[0],[0.6159548706048686],Bool[0],Bool[0],[0.14],[4591.744148518775],[10],[0.45799999999999996],[0.46399999999999997],[0.2],Bool[0],[0.6268955688401662],[0.3015515013087199],[0.212309802154187],[0],[0],Bool[0],[1.0],[229629.72111174214],Bool[0],[1.3162527239708839],[0.46399999999999997],[4596.852513748694],[0.7891354012759895],[0.7818465215632819],[0.9497079953511788],[229632.02965801195],[10],[20],Bool[1],[1.0],[1.0],Bool[0],[0.500058792],[0.500058792],[4597.111153237383],[4592.905253332045],[-2.0],[0.9988894010298341],[0.45799999999999996],[0.13805978079078643],Bool[0],Bool[0],[0.999989946758415],[0.2],[0],[20],[0.0580724601142351],[4365.652252768032],[10],[1.0],[4365.652252768032],[0.7824311929525812],[-2.0],Bool[0],Bool[0],[0.6594420410038773],[229629.72111174214],Bool[1],[0.4991346],[1.2751539867655135],[10],[1.3378919667465066],[0.651211975878203],[0.4991346]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9999681239605076],[0.9990629359123151],[227933.54889906425],Bool[1],[0.16133217874458763],Bool[0],[1.388852170464665],[0.8807369319949017],Bool[0],Bool[0],[0.6010392582046133],Bool[0],Bool[1],[0.08],[4558.111229991918],[10],[0.503],[0.48699999999999993],[0.2],Bool[0],[0.6588872274069197],[0.21390123356374402],[0.0020184325833159733],[0],[0],Bool[0],[0.0],[227926.2832802579],Bool[0],[1.3404536711945938],[0.48699999999999993],[4562.990446108623],[0.9430731357603102],[0.8974923085764667],[0.9115710377950033],[227933.54889906425],[10],[20],Bool[1],[0.72],[0.72],Bool[0],[0.500033416],[0.500033416],[4562.4805343587705],[4559.67130652941],[2.0],[0.9989309482342758],[0.503],[0.2576453504179728],Bool[0],Bool[0],[0.9999681239605076],[0.2],[0],[20],[0.010877802719299516],[4181.395166266044],[10],[0.0],[4181.395166266044],[0.28453915877374664],[2.0],Bool[0],Bool[0],[0.030654129352929715],[227926.2832802579],Bool[1],[0.4996378],[1.385096103446163],[10],[1.4352706325661213],[0.22593376538425824],[0.4996378]
