X,Y,Z,E,A,B,C,D,F,G,H,I,J,K,L,M,N,prop_strict_util_eff,major_util_eff_med,prop_qual_util_from_max,prop_strict_single_party,spat_char_corr1,prop_strict_elec_fail,spat_med_entropy3,spat_avg_entropy1,prop_qual_winner_smith,prop_strict_maxer_elected,spat_avg_entropy5,prop_strict_condorcet_paradox,prop_qual_single_party,major_maximizer_rate,major_util_from_winner_avg,prop_strict_unanimity,tangian_raw_uni_parties,tangian_adj_uni_body,prop_strict_unanimity_rate,prop_strict_condorcet_winner,spat_med_entropy5,spat_char_corr3,spat_char_corr5,major_vot_eff_n_cond_paradox,prop_qual_min_govt_size,prop_strict_winner_smith,prop_qual_med_pos,prop_qual_util_from_winner,prop_qual_min_govt_unstable,spat_avg_entropy3,tangian_raw_uni_body,major_util_from_max_avg,spat_med_entropy2,spat_avg_entropy2,spat_med_entropy1,prop_strict_util_from_max,prop_qual_nonzero_pos,major_qual_nonzero_pos,prop_strict_min_govt_elected,major_vot_eff_cond_eff,major_vot_eff_smith_eff,prop_qual_condorcet_paradox,tangian_raw_pop_parties,tangian_adj_pop_parties,major_util_from_max_med,major_util_from_win_med,major_strict_med_pos,major_util_eff_avg,tangian_adj_uni_parties,major_gallagher,prop_qual_elec_fail,prop_qual_maxer_elected,prop_qual_util_eff,prop_qual_unanimity_rate,prop_strict_min_govt_size,major_strict_nonzero_pos,prop_gallagher,major_strict_social_util,prop_strict_nonzero_pos,prop_strict_med_pos,major_qual_social_util,spat_agg_dist_corr,major_qual_med_pos,prop_qual_condorcet_winner,prop_strict_min_govt_unstable,spat_char_corr2,prop_strict_util_from_winner,prop_qual_min_govt_elected,tangian_adj_pop_body,spat_avg_entropy4,prop_qual_unanimity,spat_med_entropy4,spat_char_corr4,tangian_raw_pop_body
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_2""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9818780326537009],[0.9969231202599952],[235466.88731431],Bool[1],[0.061399757357372776],Bool[0],[1.3500491531065104],[0.881080051543111],Bool[1],Bool[0],[0.6036026839758222],Bool[0],Bool[1],[0.34],[4747.5010193807975],[20],[0.5650000000000001],[0.7],[0.4],Bool[0],[0.6308111467327888],[0.0058383918550268315],[0.250801590190462],[0],[0],Bool[0],[0.0],[231199.76407126538],Bool[0],[1.3105590130722948],[0.7],[4778.2960012961885],[0.8992972798580259],[0.8821387103716971],[0.9322294450800619],[235466.88731431],[9],[0],Bool[1],[0.54],[0.54],Bool[0],[0.406771448],[0.406771448],[4783.781228250795],[4747.496881990377],[0.0],[0.9935692681313464],[0.5650000000000001],[0.17588507465956285],Bool[0],Bool[0],[0.9818780326537009],[0.4],[0],[0],[0.05412277724620082],[4374.323695657811],[9],[0.0],[4374.323695657811],[0.30922365013734837],[0.0],Bool[1],Bool[0],[0.2719198365973215],[231199.76407126538],Bool[1],[0.44960160000000005],[1.2621829080457048],[20],[1.3079908437960184],[0.22899396255701146],[0.44960160000000005]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.999912956715065],[0.999707084372573],[225711.44875571114],Bool[1],[-0.028122886902450687],Bool[0],[1.3389370194180965],[0.9262170140876888],Bool[1],Bool[0],[0.5290460114802116],Bool[1],Bool[1],[0.36],[4603.4758905337585],[20],[0.545],[0.525],[0.4],Bool[0],[0.5713950746155904],[0.17133733060309633],[0.2131106898012708],[0],[0],Bool[1],[2.0],[225691.802089764],Bool[0],[1.2952424374294822],[0.525],[4606.756766781513],[0.869167711735066],[0.8500497473926409],[0.9720647545287031],[225711.44875571114],[20],[20],Bool[1],[0.88],[0.88],Bool[1],[0.499986656],[0.499986656],[4606.463215843436],[4603.988740055194],[-2.0],[0.9992882677491812],[0.545],[0.04620263646157001],Bool[0],Bool[0],[0.999912956715065],[0.4],[0],[20],[0.08547902301343824],[4164.403366695592],[20],[2.0],[4164.403366695592],[0.3638306107002617],[-2.0],Bool[0],Bool[0],[0.24386059453936543],[225691.802089764],Bool[1],[0.5002126],[1.2956514487123854],[20],[1.3321988092184596],[0.24753676575139855],[0.5002126]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_2""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[1.0],[0.9972242247381021],[232620.23595223995],Bool[1],[0.07410259255651129],Bool[0],[1.2672756205795688],[0.885823903916887],Bool[0],Bool[1],[0.4763933049832055],Bool[0],Bool[0],[0.4],[4757.433965851375],[10],[0.556],[0.7],[0.2],Bool[1],[0.5178733744546833],[0.18911404630811923],[0.12620779643919497],[0],[0],Bool[1],[0.0],[232620.23595223995],Bool[0],[1.250998313354362],[0.7],[4780.598837677228],[0.9587050005967981],[0.9123550003706447],[0.9148955599112716],[232620.23595223995],[0],[0],Bool[1],[0.58],[0.58],Bool[0],[0.40402885200000005],[0.404028852],[4780.485663740694],[4762.438846187406],[0.0],[0.9951678979474369],[0.556],[0.4147112777439263],Bool[0],Bool[1],[1.0],[0.28],[0],[0],[0.006991701366620277],[4355.560947148756],[0],[0.0],[4355.560947148756],[0.3145721982531902],[0.0],Bool[0],Bool[0],[0.20569232098252396],[232620.23595223995],Bool[1],[0.4496772],[1.3427474073680992],[14],[1.36180320069483],[0.15545404410230473],[0.4496772]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9951756472113275],[0.9978181218587338],[229956.79833690875],Bool[0],[0.20636852536827469],Bool[0],[1.4169113264594615],[0.8587976227077706],Bool[0],Bool[0],[0.4810128799271131],Bool[0],Bool[0],[0.3],[4757.485249721182],[3],[0.0],[0.0],[0.06],Bool[0],[0.5502760073145521],[0.194782485130381],[0.205840584012313],[0],[0],Bool[0],[0.0],[229781.11275548383],Bool[0],[1.3587213459982939],[0.0],[4774.949852678756],[0.9946816695782541],[0.9323731770815936],[0.8605521891889123],[229956.75298845948],[1],[7],Bool[1],[0.64],[0.64],Bool[0],[0.22073033200000003],[0.220730332],[4772.019049749733],[4755.607736463668],[0.0],[0.9963494041569129],[0.0],[0.2770047136638653],Bool[0],Bool[0],[0.9992360061424777],[0.24],[2],[0],[0.0056224009106430614],[4426.487034745831],[3],[0.0],[4460.001837837293],[0.3411600863163719],[0.0],Bool[0],Bool[0],[0.13887206325479376],[228847.36048590552],Bool[1],[0.23713979999999998],[1.233820234537939],[12],[1.2784794069093777],[0.09041684544785422],[0.23713979999999998]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9999920242898364],[0.9994923332732826],[228479.54841612116],Bool[0],[0.36865846155020404],Bool[0],[1.3777164721029376],[0.7873745654720241],Bool[0],Bool[0],[0.5347902057202112],Bool[0],Bool[0],[0.1],[4569.972873918174],[16],[0.548],[0.532],[0.32],Bool[0],[0.5637447098222912],[0.1629000523787751],[0.17484906200248168],[1],[0],Bool[0],[2.0],[228477.7261294647],Bool[0],[1.3359304422780636],[0.532],[4573.124159331447],[0.9749395601477094],[0.9400176866021116],[0.8049743008613083],[228479.54841612116],[16],[20],Bool[1],[0.6530612244897959],[0.66],Bool[0],[0.500079056],[0.500079056],[4573.6139557723955],[4571.014614419957],[2.0],[0.9993112287923409],[0.548],[0.2628886029633084],Bool[0],Bool[0],[0.9999920242898364],[0.32],[0],[20],[0.17504487920370923],[4254.204774546017],[16],[2.0],[4254.204774546017],[0.4147800348420575],[2.0],Bool[0],Bool[0],[0.07654554413664966],[228477.7261294647],Bool[1],[0.5003994],[1.3371541083634566],[16],[1.3526723060303998],[0.21447411630485452],[0.5003994]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_2""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[1.0],[1.0],[235617.4531133435],Bool[1],[0.21662552362368734],Bool[0],[1.324598534409958],[0.9047380481788758],Bool[0],Bool[1],[0.5807387300675049],Bool[0],Bool[0],[0.66],[4727.703968756338],[13],[0.617],[0.69],[0.26],Bool[0],[0.6303730292158805],[0.36861075882393934],[0.03265763331646394],[0],[0],Bool[0],[0.0],[235150.86665476032],Bool[0],[1.2400927560400938],[0.69],[4740.582769999819],[0.8545785736653237],[0.7683200917340091],[0.9395542853721952],[235617.4531133435],[1],[0],Bool[1],[0.9],[0.9],Bool[0],[0.4232529079999999],[0.423252908],[4745.003080838873],[4730.001086444096],[0.0],[0.9972820990668595],[0.617],[0.18693578936094604],Bool[0],Bool[0],[0.9980197287916581],[0.4],[0],[0],[0.007824918146536736],[4321.448951063661],[0],[0.0],[4321.448951063661],[0.41791927865911704],[0.0],Bool[0],Bool[0],[0.11363928390967531],[235617.4531133435],Bool[1],[0.44678339999999994],[1.3390739280352852],[20],[1.3954903601864652],[0.1998876188181566],[0.4467834]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.968608410967774],[1.0],[227309.4265805708],Bool[1],[0.017213812686267288],Bool[0],[1.3280863804361593],[0.9034499109294768],Bool[0],Bool[0],[0.511148765279903],Bool[0],Bool[1],[0.64],[4758.743633079743],[20],[0.0],[0.0],[0.4],Bool[0],[0.5294794659680819],[0.22389779362431375],[0.26288028940470487],[0],[0],Bool[0],[0.0],[220547.43127244065],Bool[0],[1.2930644629467714],[0.0],[4767.2653799531545],[0.9148603849627353],[0.9094925448488774],[0.9605279979720505],[227695.14364642283],[15],[11],Bool[1],[0.86],[0.86],Bool[0],[0.22680433199999997],[0.22680433199999997],[4770.401834049773],[4765.845007711196],[0.0],[0.9982138089320302],[0.0],[0.048102493739929975],Bool[0],Bool[0],[0.9702520242567532],[0.4],[0],[0],[0.013894239957622734],[4405.362416468393],[15],[0.0],[4455.910902879035],[0.23074639515480905],[0.0],Bool[0],Bool[0],[-0.001500374340692892],[220547.43127244065],Bool[1],[0.235584],[1.2678111736009416],[20],[1.2979899002573092],[0.05864630566995231],[0.235584]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9980525445672397],[1.0],[232904.4654170965],Bool[0],[0.08232214229556892],Bool[0],[1.3146643969161798],[0.8892168594161052],Bool[0],Bool[0],[0.5722680771099458],Bool[0],Bool[0],[0.52],[4707.1151880734815],[5],[0.0],[0.0],[0.1],Bool[0],[0.5963017078756909],[0.1715670361114498],[0.06870623517800956],[0],[0],Bool[0],[0.0],[231960.96617044383],Bool[0],[1.2991107472156522],[0.0],[4724.414808428006],[0.923263791106714],[0.8940567144029523],[0.9097826652671229],[232904.4618341554],[3],[11],Bool[1],[0.9],[0.9],Bool[0],[0.227166368],[0.22716636800000004],[4724.244648541727],[4713.018752257009],[0.0],[0.9963447056919301],[0.0],[0.18484006743127965],Bool[0],Bool[0],[0.9959489860146605],[0.3],[2],[0],[0.07033998618499092],[4358.347771817976],[3],[0.0],[4496.2307927760585],[0.22498352777698696],[0.0],Bool[0],Bool[0],[0.025564130238682946],[232450.89077464235],Bool[1],[0.2337724],[1.3124123999594308],[15],[1.3215074685895245],[0.1820254758378325],[0.2337724]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9999084507764263],[0.9992478082860493],[227776.26124487811],Bool[0],[0.11079316104685623],Bool[0],[1.360653430064075],[0.8455938109606211],Bool[0],Bool[0],[0.49903542269584816],Bool[0],Bool[0],[0.04],[4542.0936220705835],[8],[0.414],[0.536],[0.16],Bool[0],[0.5475022994303667],[0.28253952215918],[0.24164002270047863],[0],[2],Bool[0],[0.0],[227755.40850501263],Bool[0],[1.3128688296761184],[0.536],[4546.524700908598],[0.8521107698761068],[0.8557199761444906],[0.8596319842446241],[227776.26124487811],[8],[20],Bool[1],[0.42],[0.42],Bool[0],[0.4998340720000001],[0.4998340720000001],[4546.50748340346],[4542.425505866633],[2.0],[0.999025809032142],[0.414],[0.16618598179148564],Bool[0],Bool[0],[0.9999084507764263],[0.16],[2],[20],[0.013636001760046803],[4033.615910128684],[8],[0.0],[4033.615910128684],[0.40917159184060053],[2.0],Bool[0],Bool[0],[0.10462124318639458],[227755.40850501263],Bool[1],[0.5004284],[1.345147698077415],[8],[1.364868688235135],[0.34148142572610785],[0.5004284]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_2""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9942570661493806],[0.9979032034264936],[236145.40029616182],Bool[0],[0.24723176152283516],Bool[0],[1.3753272256657518],[0.8624392872559458],Bool[0],Bool[0],[0.5557177976239132],Bool[0],Bool[0],[0.42],[4791.579935564789],[9],[0.4740000000000001],[0.6920000000000001],[0.18],Bool[0],[0.6105042135755268],[0.09051396059866314],[0.0077329571954223315],[0],[0],Bool[0],[0.0],[235241.84796712178],Bool[0],[1.3460578163158312],[0.6920000000000001],[4808.66144083488],[0.9582597486804301],[0.9224649961138521],[0.8792557425607307],[236145.40029616182],[2],[0],Bool[1],[0.68],[0.68],Bool[0],[0.37797610800000003],[0.37797610800000003],[4808.861462168774],[4789.424502644187],[0.0],[0.9964550011686814],[0.4740000000000001],[0.22344430114012753],Bool[0],Bool[0],[0.9961737458027687],[0.34],[2],[0],[0.01287461502337061],[4344.071903531226],[3],[0.0],[4344.071903531226],[0.29982253042695284],[0.0],Bool[0],Bool[0],[0.08081403361022801],[234789.23288313294],Bool[1],[0.44711],[1.168057493414224],[17],[1.1878922554299618],[0.25886629702823905],[0.44711]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9890104786829786],[0.9969475727663004],[227670.3171917998],Bool[1],[0.17415627967834232],Bool[0],[1.3742234834451033],[0.8540345922261559],Bool[0],Bool[0],[0.5808229301949736],Bool[0],Bool[1],[0.38],[4755.822792305269],[20],[0.0],[0.0],[0.4],Bool[1],[0.6218651441276793],[0.18791193898454564],[0.15413654901169466],[0],[0],Bool[1],[0.0],[225543.40283180698],Bool[0],[1.350321881881394],[0.0],[4774.361210514953],[0.843064847573165],[0.807791355066681],[0.8691956085147949],[228049.55831423862],[13],[4],Bool[1],[0.68],[0.68],Bool[0],[0.24028854000000005],[0.24028853999999997],[4775.216495036719],[4761.123579877357],[0.0],[0.9961249200443086],[0.0],[0.1718159779764385],Bool[0],Bool[0],[0.9906579198104203],[0.4],[0],[0],[0.004708533529667162],[4392.529499249838],[13],[0.0],[4421.11669201853],[0.4749872814256182],[0.0],Bool[0],Bool[0],[0.4417133958848112],[225543.40283180698],Bool[1],[0.235674],[1.265350580238416],[20],[1.3189465086198136],[0.13255652341840965],[0.235674]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_2""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.984069056427841],[1.0],[233716.26945952902],Bool[1],[0.45755363463958193],Bool[0],[1.3589854551584901],[0.888737448836498],Bool[0],Bool[0],[0.5043230581181881],Bool[0],Bool[1],[0.74],[4752.564829309931],[20],[0.5700000000000001],[0.685],[0.4],Bool[1],[0.5697759012515462],[0.27197435868931547],[0.13229973316305763],[0],[0],Bool[1],[0.0],[229992.94875887377],Bool[0],[1.3113607361535242],[0.685],[4761.421207642208],[0.9931174125583688],[0.949529647041354],[0.9024194103607328],[233716.26945952902],[7],[0],Bool[1],[0.9],[0.9],Bool[0],[0.4084024200000001],[0.40840242000000004],[4765.6144716489725],[4752.588245012348],[0.0],[0.9981459892366241],[0.5700000000000001],[0.10475097349428308],Bool[0],Bool[0],[0.984069056427841],[0.4],[0],[0],[0.017673891704998067],[4254.220925460031],[7],[0.0],[4254.220925460031],[0.6372151955140407],[0.0],Bool[0],Bool[0],[0.27520997820005844],[229992.94875887377],Bool[1],[0.44474980000000003],[1.2069980444372752],[20],[1.2995739463106004],[0.4574170198304312],[0.44474980000000003]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9993834071362042],[0.9979470010636221],[233844.88930369425],Bool[0],[0.09013345649776355],Bool[0],[1.385753508810103],[0.9136713275757006],Bool[0],Bool[0],[0.5662319229787943],Bool[0],Bool[0],[0.42],[4750.457863446518],[2],[0.0],[0.0],[0.04],Bool[0],[0.630871600415801],[0.12180716937889823],[-0.10152988628319243],[0],[0],Bool[0],[0.0],[233704.4378781675],Bool[0],[1.3500708455020987],[0.0],[4768.800726096041],[0.9309259918850892],[0.8349386846496186],[0.9336675823792875],[233844.88930369425],[1],[7],Bool[1],[0.78],[0.78],Bool[0],[0.22442015599999998],[0.224420156],[4770.298620715447],[4751.932211269725],[0.0],[0.9961544514376766],[0.0],[0.26270073714399816],Bool[0],Bool[0],[0.9993993821034748],[0.24],[3],[0],[0.007714745361967549],[4320.748385261295],[1],[0.0],[4289.848647765646],[0.3184287994643346],[0.0],Bool[0],Bool[0],[0.35669084374591825],[233700.70221371448],Bool[1],[0.2388234],[1.3149494743947534],[12],[1.3179184075514163],[0.2297843272156112],[0.2388234]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_2""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9977411135345732],[0.9970450825196164],[233696.77683001984],Bool[0],[0.2617318364576804],Bool[0],[1.375232592957738],[0.9527402136558314],Bool[0],Bool[0],[0.5502727312822586],Bool[0],Bool[0],[0.38],[4750.376784003527],[8],[0.5660000000000001],[0.7220000000000002],[0.16],Bool[0],[0.5742453261466018],[0.04108320737356509],[0.1044155969595608],[0],[0],Bool[0],[0.0],[233696.77683001984],Bool[0],[1.3147674936554024],[0.7220000000000002],[4773.02866861194],[0.8629459764156586],[0.8776192295721765],[0.9974284634255561],[233696.77683001984],[0],[0],Bool[1],[0.62],[0.62],Bool[0],[0.4069663480000001],[0.40696634800000003],[4774.571581482135],[4751.612043920689],[0.0],[0.9952576778727046],[0.5660000000000001],[0.32055492551511355],Bool[0],Bool[1],[1.0],[0.26],[2],[0],[0.013524062703196877],[4331.7869307161345],[1],[0.0],[4331.7869307161345],[0.30277571913673934],[0.0],Bool[0],Bool[0],[0.19767463814411484],[233168.88234382463],Bool[1],[0.456586],[1.322565285042296],[13],[1.3462989686970555],[0.14337935351846906],[0.45658600000000005]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_2""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9776295458726751],[1.0],[229086.4444713798],Bool[1],[0.08783736181201035],Bool[0],[1.4036413118914817],[0.8990837296048116],Bool[0],Bool[0],[0.530174903834958],Bool[0],Bool[1],[0.52],[4771.412719696771],[20],[0.498],[0.722],[0.4],Bool[0],[0.5642886833543627],[0.33525997672963126],[0.23323831545814544],[0],[0],Bool[0],[0.0],[223961.67667414085],Bool[0],[1.3678264086859642],[0.722],[4788.743275896163],[0.933871976103317],[0.8881744326171241],[0.9083223477259488],[229086.4444713798],[10],[0],Bool[1],[0.66],[0.66],Bool[0],[0.3854786159999999],[0.38547861600000005],[4792.481349770933],[4776.926546526288],[0.0],[0.9963889529760163],[0.498],[0.22050457740373552],Bool[0],Bool[0],[0.9776295458726751],[0.4],[0],[0],[0.009008254880941133],[4353.195395608178],[10],[0.0],[4353.195395608178],[0.43732633830977014],[0.0],Bool[0],Bool[0],[0.14230485810822258],[223961.67667414085],Bool[1],[0.45706620000000003],[1.325350287809756],[20],[1.3519864400765647],[0.2951145683802837],[0.45706620000000003]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9984264599181517],[0.995798474377855],[229173.35160263954],Bool[0],[0.19697709569385904],Bool[0],[1.3318906504906936],[0.9120496546364055],Bool[1],Bool[0],[0.614773819534705],Bool[0],Bool[0],[0.28],[4737.748962902122],[4],[0.0],[0.0],[0.08],Bool[0],[0.6323893992981938],[0.35494362594159073],[0.23392019852714005],[0],[0],Bool[0],[0.0],[229169.66945923137],Bool[0],[1.2987959640262494],[0.0],[4768.851252992932],[0.9526774894861376],[0.9217149289321914],[0.9706057959203254],[229530.83386599517],[2],[9],Bool[1],[0.52],[0.52],Bool[0],[0.23392305600000002],[0.23392305600000002],[4768.289999698726],[4748.470503425537],[0.0],[0.9934899470713445],[0.0],[0.16218180825234377],Bool[0],Bool[0],[0.9999839329338145],[0.28],[2],[0],[0.010619742369756414],[4357.179541679063],[2],[0.0],[4439.344994398138],[0.5122703698835986],[0.0],Bool[1],Bool[1],[0.24132060858563897],[229169.65789888697],Bool[1],[0.2345236],[1.313353061006764],[14],[1.3616364962400542],[0.29548763240190024],[0.2345236]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_2""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9686615752273933],[1.0],[235835.24729630467],Bool[1],[0.2663222201984457],Bool[0],[1.4172348882611647],[0.8224662292494795],Bool[0],Bool[0],[0.52658319889637],Bool[0],Bool[0],[0.6],[4755.675070689229],[20],[0.498],[0.6530000000000001],[0.4],Bool[0],[0.5280490314156456],[0.3551354771385951],[0.15284475487438892],[0],[0],Bool[0],[-2.0],[228444.54214018033],Bool[0],[1.356621619731726],[0.6530000000000001],[4768.221614818069],[0.9533181036820244],[0.9071052608171993],[0.897116966536075],[235835.24729630467],[16],[0],Bool[1],[0.86],[0.86],Bool[0],[0.38570485200000004],[0.38570485200000004],[4771.572983609954],[4760.3783141824915],[0.0],[0.9973712527300421],[0.498],[0.20519064559574834],Bool[0],Bool[0],[0.9686615752273933],[0.4],[0],[0],[0.3826411638043345],[4327.570325720803],[16],[-2.0],[4327.570325720803],[0.44374074351527604],[0.0],Bool[0],Bool[0],[0.09574609883361028],[228444.54214018033],Bool[1],[0.4353186],[1.3259621307037992],[20],[1.301309908437522],[0.28509591765507153],[0.4353186]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9800249989126072],[0.9963704455469962],[230656.87928212367],Bool[1],[0.24899566540146603],Bool[0],[1.2392079218559964],[0.8363672368245157],Bool[1],Bool[0],[0.4944797692590865],Bool[0],Bool[1],[0.34],[4760.605265586997],[20],[0.0],[0.0],[0.4],Bool[0],[0.5657768149673199],[0.3923271946571818],[0.2860468485055984],[0],[0],Bool[0],[0.0],[226217.1433272647],Bool[0],[1.2452605703927608],[0.0],[4788.172472578249],[0.9548035362665166],[0.8854230178545547],[0.8487028194432964],[230827.93243326142],[11],[7],Bool[1],[0.54],[0.54],Bool[1],[0.225710376],[0.22571037599999996],[4787.852981850528],[4759.69874234698],[0.0],[0.9942503087683636],[0.0],[0.14329459774883352],Bool[0],Bool[0],[0.9807517730722932],[0.4],[0],[0],[0.05854069743823847],[4443.502865158152],[11],[0.0],[4413.6350735063],[0.49351828696161865],[0.0],Bool[0],Bool[0],[0.14955060758125213],[226217.1442319064],Bool[1],[0.23760060000000002],[1.352143950931865],[20],[1.3787024329365871],[0.24632783763842173],[0.23760060000000002]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_2""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9977530672798844],[0.997429528249888],[233572.68759639177],Bool[0],[0.07135982664644012],Bool[0],[1.3194815063109264],[0.8597934868488938],Bool[0],Bool[0],[0.48597271623308486],Bool[0],Bool[0],[0.4],[4769.009679561252],[4],[0.518],[0.728],[0.08],Bool[0],[0.47358454486743207],[0.10467420323397973],[0.004187753508809181],[0],[0],Bool[0],[0.0],[233572.68759639177],Bool[0],[1.2777037302338],[0.728],[4787.757711907222],[0.9842011686537093],[0.9198916843940728],[0.9080466627556576],[233572.68759639177],[1],[0],Bool[1],[0.68],[0.68],Bool[0],[0.391929016],[0.391929016],[4789.8773438223925],[4763.191202237818],[0.0],[0.9960860092027375],[0.518],[0.23928370923236705],Bool[0],Bool[1],[1.0],[0.26],[2],[0],[0.004124742901078816],[4266.671909299135],[2],[0.0],[4266.671909299135],[0.29985269777723483],[0.0],Bool[0],Bool[1],[-0.054979094258535324],[233047.8654821061],Bool[1],[0.45893239999999996],[1.2046999457938508],[13],[1.2862507406700083],[0.49420232127559277],[0.4589324000000001]
