U,A_j,alpha,threshold,mean_I,median_I,std_I
0.6,5.0,0.25,0.3,0.2667266333706099,0.24700699322720104,0.1497168667734894
0.6,5.0,0.5,0.1,0.5950298850461447,0.6051663406061971,0.12955274744244472
0.6,5.0,0.5,0.2,0.4000289429694398,0.38669672270899536,0.15473598010583725
0.6,5.0,0.5,0.3,0.26473172089027164,0.22424709420016004,0.17029734002089134
0.6,5.0,0.75,0.1,0.5576196025317232,0.5563347766729052,0.12026540416548183
0.6,5.0,0.75,0.2,0.3953336402536495,0.37430229375894436,0.1528956199684153
0.6,5.0,0.75,0.3,0.2843269132851454,0.2857982818651342,0.1306955129700122
0.6,5.0,1.0,0.1,0.558843157373488,0.5639793183518415,0.1360906090135706
0.6,5.0,1.0,0.2,0.38151477823799096,0.3885385477618064,0.13842390861556575
0.6,5.0,1.0,0.3,0.253396271763303,0.21799192260644756,0.16002585200430594
0.3,0.0,0.0,0.1,-0.00680468108877243,-0.01162641398922032,0.044170878097760484
0.3,0.0,0.0,0.2,-0.006533753091537177,-0.00974742080877209,0.019823979405664965
0.3,0.0,0.0,0.3,-0.006623031336864418,-0.007552196410690754,0.014145593010793267
0.3,0.0,0.25,0.1,-0.0074245017541541706,-0.008393330291156331,0.04514084979897588
0.3,0.0,0.25,0.2,-0.008520493230252028,-0.010019374232793338,0.018191374107344
0.3,0.0,0.25,0.3,-0.006081212573213436,-0.007851233150274195,0.013128678813489628
0.3,0.0,0.5,0.1,-0.0012334803436137704,-0.008030256811929579,0.03929525109978881
0.3,0.0,0.5,0.2,-0.005423271041671056,-0.005411357347894701,0.021093211452918436
0.3,0.0,0.5,0.3,-0.00357787332028135,-0.00516667562629863,0.014564338287564833
0.3,0.0,0.75,0.1,-0.008913273028138517,-0.011850273822790063,0.04238944066253475
0.3,0.0,0.75,0.2,-0.004198012913402516,-0.007243293038913557,0.020537603063033375
0.3,0.0,0.75,0.3,-0.007736735122736443,-0.009595789533104,0.013935117404131623
0.3,0.0,1.0,0.1,-0.009630200567576732,-0.011672151246244848,0.04901674627422392
0.3,0.0,1.0,0.2,-0.007939506798475783,-0.010570429539251584,0.022724056499058773
0.3,0.0,1.0,0.3,-0.0046196253331686424,-0.007413475063170572,0.014258190790899116
0.3,0.5,0.0,0.1,0.771885428438432,0.7728551665837438,0.09281338455574897
0.3,0.5,0.0,0.2,0.6026833454784736,0.619117390732048,0.1509486314551573
0.3,0.5,0.0,0.3,0.4497117420472862,0.4587117034280729,0.1568693469337282
0.3,0.5,0.25,0.1,0.7745925704238593,0.7876548204494391,0.09297082835476807
0.3,0.5,0.25,0.2,0.6427163163952544,0.6607066112638946,0.15192262361695721
0.3,0.5,0.25,0.3,0.4574225881449856,0.4641785722994659,0.16612913530342985
0.3,0.5,0.5,0.1,0.7791978687606257,0.7981993933667801,0.09882831480294027
0.3,0.5,0.5,0.2,0.5919524946120057,0.601244346337871,0.14186603491682256
0.3,0.5,0.5,0.3,0.44234316404722906,0.42758651057498465,0.1726669857587627
0.3,0.5,0.75,0.1,0.7850970395814642,0.8072967194254996,0.09840563228974504
0.3,0.5,0.75,0.2,0.6152300352769408,0.6239719130298491,0.1477142397788383
0.3,0.5,0.75,0.3,0.4691324981896493,0.47277998055750514,0.13826186181464956
0.3,0.5,1.0,0.1,0.7744425521737286,0.7858443676895734,0.08707293460027085
0.3,0.5,1.0,0.2,0.5961620940744862,0.613226082940294,0.15086249691958895
0.3,0.5,1.0,0.3,0.4628341427200721,0.46449536099414557,0.17314758403048186
0.3,1.0,0.0,0.1,0.761029238835699,0.7757304913447889,0.09729957307130356
0.3,1.0,0.0,0.2,0.626998219995288,0.6396354693820202,0.1284548682406011
0.3,1.0,0.0,0.3,0.4379701884162907,0.44404874626997515,0.1565729053772655
0.3,1.0,0.25,0.1,0.7574662958447291,0.7808128978450097,0.10052032151355518
0.3,1.0,0.25,0.2,0.5777741811686931,0.5717288869655903,0.1367995029877034
0.3,1.0,0.25,0.3,0.41582383828786346,0.40091749221764467,0.15360166108447726
0.3,1.0,0.5,0.1,0.7602269262575841,0.7710612001033978,0.09398748857299166
0.3,1.0,0.5,0.2,0.5957234436827382,0.5893095538281055,0.13824896526843883
0.3,1.0,0.5,0.3,0.4608141535938791,0.47150220340597093,0.15151362181748818
0.3,1.0,0.75,0.1,0.749436318489487,0.7585314779709196,0.09503151563903255
0.3,1.0,0.75,0.2,0.5662492080965918,0.5715489133663676,0.13621695926235133
0.3,1.0,0.75,0.3,0.4305464512963157,0.4419335242249999,0.14950998512785676
0.3,1.0,1.0,0.1,0.7597833217107669,0.7678331617135696,0.09806150480296126
0.3,1.0,1.0,0.2,0.5690668351990065,0.5781332996052355,0.14166172595442975
0.3,1.0,1.0,0.3,0.43653048709261194,0.4404474020239556,0.15067019499751103
0.3,1.5,0.0,0.1,0.7399649485366812,0.7417386420017951,0.09126994526912034
0.3,1.5,0.0,0.2,0.5505547017640443,0.5382956355863604,0.14526388699834233
0.3,1.5,0.0,0.3,0.3851109355235615,0.37767556506050715,0.1481407039244759
0.3,1.5,0.25,0.1,0.741133252442756,0.7470170695997386,0.1011035817971309
0.3,1.5,0.25,0.2,0.5485565705852875,0.5506529485028058,0.14011991651092637
0.3,1.5,0.25,0.3,0.4122014226320004,0.3966579682269448,0.16786876798927897
0.3,1.5,0.5,0.1,0.7400191581139043,0.7504690694786895,0.09160345833867288
0.3,1.5,0.5,0.2,0.5490280688708955,0.5797068086916363,0.15202770793975057
0.3,1.5,0.5,0.3,0.43293308421661064,0.4498315193247611,0.1557613517492383
0.3,1.5,0.75,0.1,0.7543361931442127,0.7734391143113253,0.10200487654812453
0.3,1.5,0.75,0.2,0.5530451434611106,0.5644433072076765,0.12849557120821783
0.3,1.5,0.75,0.3,0.4062774103937267,0.3891293746843063,0.14486669475506606
0.3,1.5,1.0,0.1,0.7363791145671518,0.7469618091298535,0.09794289217017367
0.3,1.5,1.0,0.2,0.5575347167121175,0.5506228951055148,0.14148234553346523
0.3,1.5,1.0,0.3,0.41937960048374684,0.41323491598127715,0.1507098134385751
0.3,2.0,0.0,0.1,0.7357817645846849,0.7378103828397384,0.0980359024213393
0.3,2.0,0.0,0.2,0.5318409918474548,0.5348439861926517,0.15048451304466523
0.3,2.0,0.0,0.3,0.39749197175399203,0.38475271935991795,0.15739364379249285
0.3,2.0,0.25,0.1,0.7184962725359537,0.729854501533211,0.10692823618046135
0.3,2.0,0.25,0.2,0.5237672148377457,0.5199763999180789,0.13410572123388875
0.3,2.0,0.25,0.3,0.3975876888479125,0.3822119358755056,0.16147156155741352
0.3,2.0,0.5,0.1,0.7310368297424721,0.7502041656759986,0.10359408608024752
0.3,2.0,0.5,0.2,0.5414477761306203,0.5414398287196907,0.1212613423144854
0.3,2.0,0.5,0.3,0.36754577777610625,0.34079871758332475,0.16489345456878446
0.3,2.0,0.75,0.1,0.727820818800383,0.7285658146183851,0.10169922471576293
0.3,2.0,0.75,0.2,0.5483303841967334,0.5434798146264079,0.143269511486615
0.3,2.0,0.75,0.3,0.36800453948350487,0.3492419626841625,0.1488726843301298
0.3,2.0,1.0,0.1,0.7000854762167981,0.7103817516011415,0.11087883483131337
0.3,2.0,1.0,0.2,0.5357233096695682,0.5393566832892234,0.13740762479714186
0.3,2.0,1.0,0.3,0.36940943653243835,0.3749000605650905,0.1485796645197006
0.3,2.5,0.0,0.1,0.6849612363166055,0.7001792065754848,0.0963414226756743
0.3,2.5,0.0,0.2,0.5073699083351572,0.5093962355127595,0.14662846820816697
0.3,2.5,0.0,0.3,0.35715959032337985,0.33879507038219503,0.1463602236552614
0.3,2.5,0.25,0.1,0.6883332631708733,0.6964403988019922,0.10334955540550546
0.3,2.5,0.25,0.2,0.5309164833784799,0.5292833083925463,0.12597162736291045
0.3,2.5,0.25,0.3,0.3799647800325849,0.35444973987024975,0.14636415025939276
0.3,2.5,0.5,0.1,0.7060188390300537,0.7010753037038652,0.11430338896227256
0.3,2.5,0.5,0.2,0.49732599919837467,0.5073569937267967,0.1375215473173901
0.3,2.5,0.5,0.3,0.3601716128567596,0.34606807833454517,0.14449564226750006
0.3,2.5,0.75,0.1,0.694128040051488,0.6979230385364553,0.1067819256231389
0.3,2.5,0.75,0.2,0.5424049074123661,0.525146746024906,0.13115195582803588
0.3,2.5,0.75,0.3,0.3539570333160048,0.3420143399164248,0.1472917633304568
0.3,2.5,1.0,0.1,0.6920328963768199,0.7046284291328733,0.09687145433528196
0.3,2.5,1.0,0.2,0.5110107374059167,0.5333014243022716,0.1508395800004885
0.3,2.5,1.0,0.3,0.36325095866741175,0.34686123884388637,0.14341559844899462
0.3,3.0,0.0,0.1,0.6834844602944916,0.6975617237045766,0.1007955788991919
0.3,3.0,0.0,0.2,0.4875021452657826,0.480810051602111,0.12992201777876541
0.3,3.0,0.0,0.3,0.35303502452355806,0.3311583214380398,0.15437746205871633
0.3,3.0,0.25,0.1,0.6730211497707532,0.677016435823985,0.0967620726015661
0.3,3.0,0.25,0.2,0.47515575002549987,0.4781691633040488,0.13045043793050048
0.3,3.0,0.25,0.3,0.33532009172116145,0.3200779247606238,0.14598287502366555
0.3,3.0,0.5,0.1,0.6782445213722957,0.6877015840592846,0.1026977822444163
0.3,3.0,0.5,0.2,0.4747763170413035,0.4759111823047507,0.13877019198116278
0.3,3.0,0.5,0.3,0.335692439962127,0.33356099225317914,0.14892322039671163
0.3,3.0,0.75,0.1,0.6851809131504732,0.6877666042407757,0.10735798224678451
0.3,3.0,0.75,0.2,0.4749620278833778,0.4805827266747939,0.12630656925450032
0.3,3.0,0.75,0.3,0.3499839135605523,0.36130722103982477,0.12125539992744386
0.3,3.0,1.0,0.1,0.6852799135146419,0.6877189168645887,0.10029714444288187
0.3,3.0,1.0,0.2,0.4848522340425601,0.5022896566696975,0.12640228611600116
0.3,3.0,1.0,0.3,0.3503170403546707,0.34172189392024865,0.1418842576923807
0.3,3.5,0.0,0.1,0.670806839187899,0.689270135613846,0.09928983454224223
0.3,3.5,0.0,0.2,0.478634540234386,0.4667415551649692,0.11758756038090402
0.3,3.5,0.0,0.3,0.30388432924069386,0.29312217124790796,0.11842426517947258
0.3,3.5,0.25,0.1,0.6760778281478498,0.683111110041577,0.10440411393554637
0.3,3.5,0.25,0.2,0.4545580772628037,0.453582295808356,0.13268536548752602
0.3,3.5,0.25,0.3,0.30633484858979604,0.28293234517374677,0.146032349869504
0.3,3.5,0.5,0.1,0.6786204339332546,0.6812142733105577,0.1004195689712017
0.3,3.5,0.5,0.2,0.4625709645629512,0.4551228953145481,0.13008954249322005
0.3,3.5,0.5,0.3,0.31427290836241906,0.3080934334582228,0.12590717221664072
0.3,3.5,0.75,0.1,0.6419785438562624,0.6397618699091778,0.10413962998932857
0.3,3.5,0.75,0.2,0.46629041987339603,0.43118587693966004,0.1331629380823278
0.3,3.5,0.75,0.3,0.29212893542791896,0.27644480976448893,0.1303312686188891
0.3,3.5,1.0,0.1,0.6598792698076406,0.6674536217000053,0.10444185608704534
0.3,3.5,1.0,0.2,0.4506067321573056,0.4626390920438026,0.13707354378072248
0.3,3.5,1.0,0.3,0.30552383280093226,0.3021878491055032,0.14119195001480214
0.3,4.0,0.0,0.1,0.6420470884154451,0.6488283617508053,0.11164717974113264
0.3,4.0,0.0,0.2,0.4229384523277991,0.4144104103951065,0.1461851276866217
0.3,4.0,0.0,0.3,0.29192587976165396,0.2610463789548704,0.12327645344248797
0.3,4.0,0.25,0.1,0.6573093182116123,0.6567256535889345,0.09314439490251927
0.3,4.0,0.25,0.2,0.4460691412564715,0.42044063622988215,0.11640540157880405
0.3,4.0,0.25,0.3,0.29622937299547447,0.28352876877743477,0.12567330378614502
0.3,4.0,0.5,0.1,0.6506535157996599,0.6433559930618553,0.09395357725343935
0.3,4.0,0.5,0.2,0.4582244644770956,0.4634703085338304,0.1289552811047951
0.3,4.0,0.5,0.3,0.2932745803167442,0.29774393227405127,0.12925452237679053
0.3,4.0,0.75,0.1,0.6487931807807823,0.6606272551280568,0.10011676584113223
0.3,4.0,0.75,0.2,0.4418374783370719,0.46081110159674943,0.1288342285911607
0.3,4.0,0.75,0.3,0.2976185027965994,0.2835579839199166,0.13084790617882297
0.3,4.0,1.0,0.1,0.6286756317947977,0.6353745730872313,0.10801497394216102
0.3,4.0,1.0,0.2,0.4387590858953748,0.4216997764289909,0.1316482042184066
0.3,4.0,1.0,0.3,0.2937048245454978,0.27670874699645925,0.12862824697342207
0.3,4.5,0.0,0.1,0.6169210605590741,0.6190681347303013,0.10624831331028949
0.3,4.5,0.0,0.2,0.41180111446244866,0.40765041356710013,0.14352317433875333
0.3,4.5,0.0,0.3,0.2910037287988525,0.2776762826581901,0.13401136353939663
0.3,4.5,0.25,0.1,0.6106128549605224,0.614147057430503,0.104460032547492
0.3,4.5,0.25,0.2,0.4412079879200068,0.4364622101226225,0.1325666224544701
0.3,4.5,0.25,0.3,0.28354742876805167,0.27473471944824845,0.13633929965026628
0.3,4.5,0.5,0.1,0.6199926230956705,0.6258157393071837,0.09038763684757273
0.3,4.5,0.5,0.2,0.4221837172558785,0.4267308063124233,0.13059908586661897
0.3,4.5,0.5,0.3,0.27763078582829465,0.242786563449342,0.13475035897394208
0.3,4.5,0.75,0.1,0.6158983562853276,0.6145624789209394,0.1024838906514156
0.3,4.5,0.75,0.2,0.43997311944870454,0.4350013435029044,0.12132735046508986
0.3,4.5,0.75,0.3,0.2969700733942099,0.2926147517941534,0.14502923756164834
0.3,4.5,1.0,0.1,0.6193402429116419,0.6177683335114608,0.10916922677517951
0.3,4.5,1.0,0.2,0.40759961952681806,0.41162547682174594,0.14116596754125468
0.3,4.5,1.0,0.3,0.25739881745425097,0.23812465839777613,0.1267357198306599
0.3,5.0,0.0,0.1,0.6014095226786105,0.6012080468539392,0.10631320062453611
0.3,5.0,0.0,0.2,0.40631722966853523,0.3965381921834218,0.13423494908906364
0.3,5.0,0.0,0.3,0.2585519198186861,0.24390159400570116,0.11960963901499319
0.3,5.0,0.25,0.1,0.6253050660914775,0.6378860283138544,0.09767819233184648
0.3,5.0,0.25,0.2,0.4054983124455559,0.41492123942961046,0.11987663650441278
0.3,5.0,0.25,0.3,0.2583183805708557,0.2468316739399039,0.13282659089865226
0.3,5.0,0.5,0.1,0.6078531879922996,0.6143039440963316,0.09998416024579795
0.3,5.0,0.5,0.2,0.38665071645140037,0.3748686507897082,0.12171166237425328
0.3,5.0,0.5,0.3,0.2462042466735602,0.227595287268122,0.12219184802956308
0.3,5.0,0.75,0.1,0.5979249218694761,0.6034835059736882,0.10416760033974216
0.3,5.0,0.75,0.2,0.39845336066309883,0.3857470083201048,0.11690962220659805
0.3,5.0,0.75,0.3,0.25044859101873246,0.2446808021757202,0.11093423925898505
0.3,5.0,1.0,0.1,0.6123404075429698,0.6044059678715403,0.09568629478117222
0.3,5.0,1.0,0.2,0.4021192100732714,0.3979649642679915,0.12013395069348466
0.3,5.0,1.0,0.3,0.2728235960091683,0.2619052377277556,0.1212266756932807
